id,lengthGroupId,callSign,name,registrationId,length,width,owners,engineBuildingYear,enginePower,buildingYear,auxiliaryEnginePower,auxiliaryEngineBuildingYear,boilerEnginePower,boilerEngineBuildingYear,engineType,engineRpm,degreeOfElectrification,serviceSpeed 
1998005648,UnderEleven,,ANN-RITA,N 0035AH,5.2,,[],1991,40,1980,,,,,,,,
1998005674,UnderEleven,LM9982,LUNA,N 0036MS,9.4,,[],1991,78,1984,,,,,,,,
1998005709,FifteenToTwentyOne,LMLH,PERLON,N 0038LN,16.03,,[],1977,246,1955,,,,,,,,
1998005770,UnderEleven,,FJORDINGEN,N 0042B,7.85,,[],1973,36,1952,,,,,,,,
2008040728,UnderEleven,,FALKEN II,R 0021TV,5.7,,[],2004,5,1970,,,,,,,,
1998005569,UnderEleven,LH3487,MAY,N 0133V,7.4,2.7,"[{'city': 'SVOLVÆR', 'entityType': 'COMPANY', 'id': 935143888, 'name': 'GABRIEL JOHANSEN', 'postalCode': 8300}]",1988,70,1988,,,,,,,,
1998005780,FifteenToTwentyOne,LM3161,TRON-GUNNAR,N 0042V,15.51,,[],1983,270,1963,,,,,,,,
1998005844,UnderEleven,,KOBBEN,N 0046BØ,5.0,,[],2001,65,1998,,,,,,,,
1998005866,UnderEleven,,ELIAS,N 0047F,5.05,,[],1998,15,1998,,,,,,,,
1998005907,UnderEleven,LM2134,TORIN,TF0049H,9.52,3.17,"[{'city': 'HAMMERFEST', 'entityType': 'COMPANY', 'id': 930334960, 'name': 'FRANK HARGAUT', 'postalCode': 9601}]",1984,127,1984,,,,,,,,
1998006378,UnderEleven,LM5178,MAIBLOMST,N 0086HR,8.14,,[],1975,68,1974,,,,,,,,
1998006419,UnderEleven,LM5329,TORVÆRING,N 0089V,8.08,,[],1996,30,1975,,,,,,,,
1998006493,UnderEleven,LM6662,HAVØRN,N 0096V,9.14,,[],1976,80,1978,,,,,,,,
1998006457,FifteenToTwentyOne,LM4281,TOMMY LENNART,N 0093V,15.48,,[],1985,450,1971,,,,,,,,
1998006463,TwentyTwoToTwentyEight,LAIS,BØGUTTEN,N 0094BØ,21.18,,[],1981,530,1968,,,,,,,,
1998006472,UnderEleven,LM7825,ROGERGUTT,N 0095BØ,8.15,,[],1993,70,1978,,,,,,,,
1998006522,ElevenToFifteen,LK6531,HAVØRNA,F 0029H,14.96,5.44,"[{'city': 'HAMMERFEST', 'entityType': 'COMPANY', 'id': 994092995, 'name': 'EIDVÅGFISK AS', 'postalCode': 9602}]",1998,480,1998,,,,,,,,
1998006423,UnderEleven,LK2629,VALVÆRGUTT,N 0160R,10.54,4.1,"[{'city': 'RØDØY', 'entityType': 'COMPANY', 'id': 993456918, 'name': 'REMI HÅKON ARNTSEN', 'postalCode': 8193}]",1986,131,1986,,,,,,,,
1998006489,Unknown,LK2274,,,,,[],1976,35,1973,,,,,,,,
1998006604,UnderEleven,LM3220,DEMRING,N 0109Ø,10.61,,[],1979,95,1945,,,,,,,,
1998006623,UnderEleven,,LOMEN,N 0112BØ,5.5,,[],1997,25,1975,,,,,,,,
1998006730,UnderEleven,,TINE,N 0124BR,5.5,,[],1995,55,1994,,,,,,,,
2023124335,ElevenToFifteen,LH5393,BARSTEIN,VL0069SU,14.98,6.9,"[{'city': 'HARDBAKKE', 'entityType': 'COMPANY', 'id': 918634487, 'name': 'BARSTEIN AS', 'postalCode': 6924}]",2022,700,2020,,,,,,,,
1998006867,UnderEleven,LK6665,FIX,N 0143SG,10.55,3.45,"[{'city': 'LEINES', 'entityType': 'COMPANY', 'id': 969263041, 'name': 'TRYGVE SKOGHEIM', 'postalCode': 8285}]",1998,116,1998,,,,,,,,
1998006785,UnderEleven,,TINA,N 0132F,7.5,,[],1979,22,1979,,,,,,,,
1998006819,UnderEleven,,RIGGMORA,N 0136MS,5.4,,[],1990,30,1990,,,,,,,,
1998006745,UnderEleven,LM8467,TORSKEN,T 0025SA,10.57,3.06,"[{'city': 'FINNSNES', 'entityType': 'COMPANY', 'id': 919530995, 'name': 'FURU HAVFISKE', 'postalCode': 9309}]",1988,230,1981,,,,,,,,
1998006672,UnderEleven,LM9348,START,N 0009SF,9.06,3.14,"[{'city': 'RØSVIK', 'entityType': 'COMPANY', 'id': 969459825, 'name': 'FRISMO OLAV', 'postalCode': 8220}]",1998,136,1983,,,,,,,,
1998006635,UnderEleven,LK6332,VERONICA JOSEPHINE,N 0144VV,10.53,3.62,"[{'city': 'GRAVDAL', 'entityType': 'COMPANY', 'id': 920365329, 'name': 'KARVER ANDERSEN FISK', 'postalCode': 8372}]",1998,152,1998,,,,,,,,
1998006917,UnderEleven,,MÅKEN,N 0149V,6.9,,[],1974,18,1965,,,,,,,,
1998007135,UnderEleven,,SVEIN-ARILD,N 0188VV,8.75,,[],1985,160,1996,,,,,,,,
1998007144,UnderEleven,,FLAKSTADGUTT,N 0189VV,4.7,,[],1984,9,1972,,,,,,,,
1998007164,UnderEleven,,JENNHOLMEN,N 0194BØ,6.7,,[],1977,18,1968,,,,,,,,
1998007193,TwentyTwoToTwentyEight,JXGQ,NYGÅRD SENIOR,N 0200F,26.21,,[],1982,565,1959,,,,,,,,
1998007304,UnderEleven,LK2914,LUNA,F 0003SV,10.05,3.0,"[{'city': 'HESSENG', 'entityType': 'COMPANY', 'id': 932141477, 'name': 'AAM KYSTFISKE AS', 'postalCode': 9912}]",1987,80,1987,,,,,,,,
1998007221,ElevenToFifteen,LJOV,BRUSTEIN,N 0205A,14.33,,[],1983,343,1948,,,,,,,,
1998007323,UnderEleven,LM6244,NILS MØRK,N 0227B,9.91,,[],1992,145,1975,,,,,,,,
1998007413,UnderEleven,,TOR VIGGO,N 0250Ø,9.85,,[],1998,305,1998,,,,,,,,
1998007620,UnderEleven,,PER,N 0314VV,5.3,,[],1990,25,1990,,,,,,,,
1998007748,UnderEleven,,TOM,N 0379Ø,8.47,,[],1995,80,1980,,,,,,,,
1998007779,UnderEleven,LK2734,RAMCE,TF0033A,10.6,3.9,"[{'city': 'TALVIK', 'entityType': 'COMPANY', 'id': 928079953, 'name': 'ULVATNE FISKERI AS', 'postalCode': 9540}]",1987,127,1986,,,,,,,,
1998007775,UnderEleven,LM2231,UTVÆR,N 0024HM,9.45,3.06,"[{'city': 'SKUTVIK', 'entityType': 'COMPANY', 'id': 934834763, 'name': 'KRISTIANSEN FISKERI', 'postalCode': 8290}]",1992,80,1984,,,,,,,,
1998007707,ElevenToFifteen,LM6410,LINDFISK,F 0037V,12.83,3.96,"[{'city': 'KIBERG', 'entityType': 'COMPANY', 'id': 869143952, 'name': 'ARE-MEK FRODE LIND', 'postalCode': 9960}]",1978,270,1978,,,,,,,,
1998008463,UnderEleven,LM9319,SANDEIDBUEN,R 0003V,9.55,,[],1978,80,1978,,,,,,,,
1998008500,FifteenToTwentyOne,LIUN,STRÅLAU II,R 0007K,20.03,,[],1986,408,1952,,,,,,,,
1998008503,ElevenToFifteen,LK6326,DIOLA,R 0007RB,12.94,,[],1998,250,1998,,,,,,,,
1998008538,UnderEleven,,HUNDVÅKØY,R 0011ES,8.23,,[],1978,30,1978,,,,,,,,
1998008612,ElevenToFifteen,LK6382,AGATHE,VL0031AV,13.1,4.58,"[{'city': 'BEKKJARVIK', 'entityType': 'COMPANY', 'id': 929722752, 'name': 'NODERVON AS', 'postalCode': 5397}]",1982,245,1997,,,,,,,,
1998008565,UnderEleven,LK6282,VESSIBUEN,R 0014F,10.53,3.77,"[{'city': 'FINNØY', 'entityType': 'COMPANY', 'id': 980723003, 'name': 'KRISTIAN OG IVAR STANG ANS', 'postalCode': 4160}]",1997,120,1997,,,,,,,,
1998008572,UnderEleven,,VEIFLU,R 0015HM,10.64,,[],1997,167,1974,,,,,,,,
1998008582,UnderEleven,,TERJE,R 0016H,7.2,,[],1976,10,1966,,,,,,,,
1998008607,TwentyEightAndAbove,,TRAAL,R 0020K,40.41,,[],1986,2040,1986,,,,,,,,
1998009005,TwentyTwoToTwentyEight,,MARGUN MARIE,SF0004F,27.4,,[],1980,565,1967,,,,,,,,
1998008688,UnderEleven,,LOMEN,R 0033TV,8.2,,[],1955,22,1955,,,,,,,,
1998008720,FifteenToTwentyOne,LLEX,SEIDON,R 0041KV,19.59,,[],1974,490,1964,,,,,,,,
1998008880,UnderEleven,LK3631,RAMBO,ST0002O,10.66,3.8,"[{'city': 'STEINSDALEN', 'entityType': 'COMPANY', 'id': 912604012, 'name': 'HALLGEIR AUNE', 'postalCode': 7740}]",1988,154,1988,,,,,,,,
1998008816,UnderEleven,LF2814,JENNY,TK0002P,9.1,3.1,"[{'city': 'BREVIK', 'entityType': 'COMPANY', 'id': 933293947, 'name': 'ULF M. KNUDSEN', 'postalCode': 3950}]",1999,160,1991,,,,,,,,
1998009164,UnderEleven,LM9729,HANNA CAROLINE,N 0052R,10.4,3.2,"[{'city': 'ØRESVIK', 'entityType': 'COMPANY', 'id': 997736397, 'name': 'TOMMY ARNE JANSVIK', 'postalCode': 8754}]",1992,152,1983,,,,,,,,
1998009113,ElevenToFifteen,LK6569,HAVGLIMT,M 0001U,14.17,4.45,"[{'city': 'ULSTEINVIK', 'entityType': 'COMPANY', 'id': 918831363, 'name': 'KLEPPE FISK AS', 'postalCode': 6065}]",1998,245,1998,,,,,,,,
1998009143,UnderEleven,,NYHOLM,SF0032B,7.85,,[],1996,48,1996,,,,,,,,
1998009150,UnderEleven,,SJØGUTT,SF0034G,6.95,,[],1980,10,1960,,,,,,,,
1998009197,UnderEleven,LM7733,DAMYL,SF0046S,9.44,,[],1977,72,1972,,,,,,,,
1998009214,UnderEleven,,TONE,SF0050G,7.69,,[],1982,68,1979,,,,,,,,
1998009256,UnderEleven,,JATOBUEN,SF0063S,7.62,,[],1997,30,1968,,,,,,,,
1998009335,TwentyEightAndAbove,LKMX,BERGHOLM,SF0090S,37.64,,[],1969,600,1969,,,,,,,,
1998009678,UnderEleven,LK4414,LINDFISK,F 0057V,10.52,3.38,"[{'city': 'KIBERG', 'entityType': 'COMPANY', 'id': 928965465, 'name': 'PARTREDERIET LINDFISK DA', 'postalCode': 9960}]",1997,152,1991,,,,,,,,
1998009552,UnderEleven,,NYKEN,SF0227V,9.7,3.2,"[{'city': 'RAUDEBERG', 'entityType': 'COMPANY', 'id': 886076142, 'name': 'MS NYKEN SF-227V ANS', 'postalCode': 6710}]",1981,115,1982,,,,,,,,
1998009666,UnderEleven,LM5461,ARNØY,ST0002HE,10.37,,[],1984,111,1975,,,,,,,,
1998009679,UnderEleven,LM2865,BLÅFJELL,ST0003Ø,10.11,,[],1979,68,1943,,,,,,,,
1998010162,UnderEleven,LM5100,EMBLA,N 0012A,9.48,3.08,"[{'city': 'ANDENES', 'entityType': 'COMPANY', 'id': 886211732, 'name': 'SVEIN SELLEVOLD', 'postalCode': 8480}]",1994,100,1974,,,,,,,,
1998010141,UnderEleven,LK2471,TUR,T 0055S,8.48,2.73,"[{'city': 'ÅRVIKSAND', 'entityType': 'COMPANY', 'id': 987652608, 'name': 'HELGE ARNOLD ANDERSEN', 'postalCode': 9195}]",1986,80,1986,,,,,,,,
1998010135,UnderEleven,,NICO,T 0003SK,7.7,2.7,"[{'city': 'GROVFJORD', 'entityType': 'COMPANY', 'id': 980343480, 'name': 'NICOLAISEN NORVALD', 'postalCode': 9446}]",1998,85,1998,,,,,,,,
1998010039,UnderEleven,,TONJE,ST0264F,8.1,,[],1988,57,1988,,,,,,,,
1998010101,UnderEleven,LM9129,VEGARD,T 0170T,8.05,2.74,"[{'city': 'TROMSØ', 'entityType': 'COMPANY', 'id': 832523712, 'name': 'VEGARD FRISTAD SKOGÅS', 'postalCode': 9006}]",1987,70,1982,,,,,,,,
1998010478,UnderEleven,,EVELYN,T 0034LK,4.88,,[],1982,30,1976,,,,,,,,
1998010506,TwentyEightAndAbove,LIZY,ANNY KRÆMER,T 0037S,50.75,,[],1979,2400,1980,,,,,,,,
1998010491,UnderEleven,,BASTIAN JR,T 0035TK,10.1,,[],1988,50,1950,,,,,,,,
1998010576,UnderEleven,LK2860,MARIA,T 0044N,10.55,3.46,"[{'city': 'ROTSUND', 'entityType': 'COMPANY', 'id': 917365849, 'name': 'SLOTTET FISKEBÅTREDERI AS', 'postalCode': 9153}]",1987,178,1987,,,,,,,,
1998010485,UnderEleven,LF5228,VITO,N 0128RT,8.6,2.98,"[{'city': 'RØST', 'entityType': 'COMPANY', 'id': 934926463, 'name': 'VITO RØST AS', 'postalCode': 8064}]",1986,76,1987,,,,,,,,
1998010585,UnderEleven,,FRANK,T 0045LK,4.8,,[],1998,30,1980,,,,,,,,
1998011139,UnderEleven,,JANO,T 0124T,5.48,,[],1986,25,1986,,,,,,,,
1998011187,UnderEleven,LM8684,BAKKEN,T 0133S,8.16,,[],1970,35,1970,,,,,,,,
1998011184,UnderEleven,LM8692,HEKLA,T 0132T,7.82,,[],1971,96,1971,,,,,,,,
1998011310,UnderEleven,LK5080,TINA KRISTINE,VL0001ST,9.01,3.2,"[{'city': 'OLDEN', 'entityType': 'COMPANY', 'id': 980924203, 'name': 'IVERSEN JOHNNY WIKTOR', 'postalCode': 6788}]",1978,102,1987,,,,,,,,
1998011329,UnderEleven,,LAKSTIND,T 0165T,10.05,,[],1998,305,1998,,,,,,,,
1998011343,UnderEleven,,FRANK,T 0169T,5.18,,[],1977,35,1977,,,,,,,,
1998011346,UnderEleven,,KOMBI,T 0170S,8.7,,[],1998,210,1997,,,,,,,,
1998011370,UnderEleven,,ACCO,T 0129LK,7.5,,[],1976,22,1978,,,,,,,,
1998011373,UnderEleven,LM2960,DEMRING,T 0176T,6.88,,[],1981,28,1981,,,,,,,,
1998011428,TwentyTwoToTwentyEight,LHHB,TRONDSKJÆR,T 0190LK,21.03,,[],1997,580,1978,,,,,,,,
1998011446,UnderEleven,,ÅDNE-MATHIAS,T 0196TK,7.32,,[],1974,10,1967,,,,,,,,
2009046035,UnderEleven,,BORGEN,Ø 0075H,8.4,,[],1986,130,1986,,,,,,,,
1998012519,UnderEleven,,FRED AXEL,V 0021TM,9.78,,[],1987,82,1984,,,,,,,,
1998012384,ElevenToFifteen,,ORREGUTT,TK0018BL,14.54,,[],1973,185,1973,,,,,,,,
1998012504,UnderEleven,LK3312,VENI ACTIV,V 0016S,10.6,3.9,"[{'city': 'SANDEFJORD', 'entityType': 'COMPANY', 'id': 969118920, 'name': 'HALVORSEN REIULF', 'postalCode': 3219}]",1987,175,1987,,,,,,,,
1998012457,UnderEleven,LK6458,SANTOS,H 0060B,10.55,4.1,"[{'city': 'BØMLO', 'entityType': 'PERSON', 'id': None, 'name': 'STRAND GEIR ERIK', 'postalCode': 5443}]",1960,350,1985,,,,,,,,
1998012467,UnderEleven,,ANNA,VA0044S,7.85,,[],2005,68,1989,,,,,,,,
1998012471,UnderEleven,,LIAN II,V 0006L,5.2,,[],1998,9,1988,,,,,,,,
1998012526,UnderEleven,,LISE,V 0025N,4.9,,[],1990,30,1988,,,,,,,,
1998012668,UnderEleven,LK5667,KARL EMIL,N 0012AH,9.82,2.98,"[{'city': 'SANDNESSJØEN', 'entityType': 'COMPANY', 'id': 983253156, 'name': 'KARL MAGNE KJELDSAND', 'postalCode': 8803}]",1987,130,1987,,,,,,,,
1998012615,UnderEleven,LM6631,H-EVEN,TF0077SE,9.48,3.08,"[{'city': 'HUSØY I SENJA', 'entityType': 'COMPANY', 'id': 981913922, 'name': 'HUSØY INVEST AS', 'postalCode': 9389}]",1978,150,1978,,,,,,,,
1998012689,UnderEleven,LF3962,FRYD,TF0004NK,9.6,3.1,"[{'city': 'HONNINGSVÅG', 'entityType': 'COMPANY', 'id': 928717607, 'name': 'NB JENSEN', 'postalCode': 9750}]",1996,215,1996,,,,,,,,
1998012683,UnderEleven,,ÆRØ,V 0024S,8.4,3.1,"[{'city': 'SANDEFJORD', 'entityType': 'PERSON', 'id': None, 'name': 'JOHANNESSEN VIDAR', 'postalCode': 3218}]",1998,165,1998,,,,,,,,
1998012600,ElevenToFifteen,LM3434,STØGUTT,VA0005FS,14.63,,[],1993,248,1965,,,,,,,,
1998012614,UnderEleven,,ÅVIKNES,VA0008LS,8.0,,[],1986,50,1986,,,,,,,,
1998012654,UnderEleven,,MAREN,VA0016S,4.3,,[],1983,9,1983,,,,,,,,
1998012655,UnderEleven,,KARI,VA0017FS,4.4,,[],1990,30,1987,,,,,,,,
1998012674,UnderEleven,,LINN,VA0021LS,6.4,,[],1998,27,1998,,,,,,,,
1998012694,UnderEleven,LK6512,TERNEN,VA0026M,10.66,4.62,"[{'city': 'MANDAL', 'entityType': 'PERSON', 'id': None, 'name': 'LUNDE ROALD ATLE', 'postalCode': 4515}]",1997,250,1998,,,,,,,,
1999000150,UnderEleven,LM8974,INGRID-KRISTINE,N 0025VS,10.2,3.26,"[{'city': 'VEVELSTAD', 'entityType': 'COMPANY', 'id': 983559743, 'name': 'KEN-RICHARD HANSEN', 'postalCode': 8976}]",1985,106,1982,,,,,,,,
2000013627,TwentyEightAndAbove,LGPZ,KVITUNGEN,T 0006T,46.59,7.5,"[{'city': 'TROMSØ', 'entityType': 'COMPANY', 'id': 986594094, 'name': 'KVITUNGEN AS', 'postalCode': 9260}]",1984,1710,1958,,,,,,,,
1999000290,TwentyEightAndAbove,LAQE,BARENTSFISK,T 0425T,37.6,,[],1975,660,1975,,,,,,,,
1999000291,UnderEleven,LK7115,LEKATIND,NT0055LA,8.8,,[],1978,35,1982,,,,,,,,
1999000311,ElevenToFifteen,,NY-HEIMLAND,N 0006BR,14.2,,[],1987,246,1934,,,,,,,,
1999000337,TwentyEightAndAbove,LDHJ,VENØYSUND,M 0016SØ,34.59,,[],1967,660,1967,,,,,,,,
1999000414,UnderEleven,,GILJERNES,VA0001M,7.6,,[],1987,30,1990,,,,,,,,
2023124374,ElevenToFifteen,LH5766,SKOGSFJORDINGEN,TF0200K,12.99,4.8,"[{'city': 'HANSNES', 'entityType': 'COMPANY', 'id': 912673529, 'name': 'SKOGSFJORDINGEN AS', 'postalCode': 9130}]",2023,350,2023,,,,,,,,
1999000495,UnderEleven,LM7007,VIGRUNN,F 0045A,10.6,3.6,"[{'city': 'KORSFJORDEN', 'entityType': 'COMPANY', 'id': 975549186, 'name': 'RITA MURBERG HENRIKSEN', 'postalCode': 9536}]",1985,180,1979,,,,,,,,
1999000488,ElevenToFifteen,LM6411,LEIBØEN,N 0146VV,12.01,4.07,"[{'city': 'BØSTAD', 'entityType': 'COMPANY', 'id': 989272888, 'name': 'LEIBØEN ANS', 'postalCode': 8360}]",1978,202,1978,,,,,,,,
1999000466,UnderEleven,LM8677,VARANGERBUEN,F 0055VS,10.43,3.58,"[{'city': 'VADSØ', 'entityType': 'COMPANY', 'id': 930095095, 'name': 'SK FISK AS', 'postalCode': 9803}]",1999,116,1982,,,,,,,,
1999000565,UnderEleven,LM7513,GÅSVÆR,F 0036BD,8.84,,[],1978,68,1972,,,,,,,,
1999000585,UnderEleven,LM4487,STINE,F 0154NK,10.64,,[],1971,110,1936,,,,,,,,
1999000611,ElevenToFifteen,,DRISTIG,R 0047K,12.59,,[],1968,256,1954,,,,,,,,
1999000648,UnderEleven,,VEGA,T 0001SA,8.52,,[],1981,60,1981,,,,,,,,
1999001145,UnderEleven,,SVARTSKJÆR,AA0005T,9.05,,[],1998,145,1994,,,,,,,,
1999001259,UnderEleven,,MAJA,AA0054A,7.01,,[],1999,98,1999,,,,,,,,
1999001319,UnderEleven,,RANA,BD0006R,5.18,,[],1999,50,1980,,,,,,,,
1999001365,ElevenToFifteen,LK3455,JATO,F 0004VS,14.83,,[],1999,380,1988,,,,,,,,
1999001366,UnderEleven,,NYVOLLVÆRINGEN,F 0005A,7.7,2.7,"[{'city': 'ALTA', 'entityType': 'COMPANY', 'id': 932769034, 'name': 'NYVOLL FISK', 'postalCode': 9513}]",1999,120,1999,,,,,,,,
1999001392,ElevenToFifteen,LK3293,CHARMI,F 0007G,14.98,,[],1987,368,1988,,,,,,,,
1999001389,UnderEleven,LG6637,AMANDA,F 0028N,7.84,2.9,"[{'city': 'VARANGERBOTN', 'entityType': 'PERSON', 'id': None, 'name': 'MYHRE WILLY JUHL', 'postalCode': 9840}]",1993,43,1984,,,,,,,,
1999001402,UnderEleven,LM5861,H. SENIOR,F 0007V,10.04,,[],1993,100,1973,,,,,,,,
1999001427,FifteenToTwentyOne,3YKL,RISØY,F 0009TN,16.06,,[],1977,235,1959,,,,,,,,
1999001601,UnderEleven,LM2687,BENONI,TR0001L,10.64,3.85,"[{'city': 'LEVANGER', 'entityType': 'COMPANY', 'id': 991267956, 'name': 'ROAR SIVERTSEN', 'postalCode': 7609}]",1988,158,1985,,,,,,,,
1999001581,UnderEleven,LF5748,TASS,F 0046V,6.7,2.5,"[{'city': 'KIBERG', 'entityType': 'PERSON', 'id': None, 'name': 'KREETA BOORANEE', 'postalCode': 9960}]",1981,29,1981,,,,,,,,
1999001526,UnderEleven,LM7699,HOLM,F 0018LB,8.57,,[],1974,100,1972,,,,,,,,
1999001534,UnderEleven,LM5661,LOPPATIND,TF0002LA,10.62,3.89,"[{'city': 'NUVSVÅG', 'entityType': 'COMPANY', 'id': 931649035, 'name': 'HEBI FISK AS', 'postalCode': 9582}]",1992,120,1975,,,,,,,,
1999001538,UnderEleven,LK3768,ORION,F 0019LB,10.13,,[],1989,115,1989,,,,,,,,
1999001559,TwentyTwoToTwentyEight,LFZT,VARDØVÆRING,F 0021B,27.44,,[],1978,550,1978,,,,,,,,
1999001563,ElevenToFifteen,LM2189,REKORD,TF0017SE,11.17,2.95,"[{'city': 'GRYLLEFJORD', 'entityType': 'COMPANY', 'id': 998349591, 'name': 'JOHAN F REDERI AS', 'postalCode': 9380}]",1984,127,1984,,,,,,,,
1999001573,UnderEleven,3YGG,MEHOLMEN,F 0022G,9.11,,[],1993,85,1951,,,,,,,,
1999001585,ElevenToFifteen,LM3859,NORDLYS,F 0022H,13.32,,[],1979,102,1941,,,,,,,,
1999001587,UnderEleven,,SOBIA,F 0023LB,7.7,,[],1979,10,1967,,,,,,,,
1999001592,UnderEleven,,DAGNY MARIE,F 0024A,5.0,,[],1984,30,1976,,,,,,,,
1999001623,UnderEleven,,FURØY,F 0027HV,9.99,,[],1982,30,1963,,,,,,,,
1999001777,UnderEleven,LM8294,MILO,TF0096NK,10.08,3.43,"[{'city': 'KAMØYVÆR', 'entityType': 'COMPANY', 'id': 931822519, 'name': 'FORSBERG AS', 'postalCode': 9762}]",1980,109,1981,,,,,,,,
1999001749,UnderEleven,LF5830,MEVÆR,VL0065ØN,7.7,2.2,"[{'city': 'GLESVÆR', 'entityType': 'COMPANY', 'id': 982410320, 'name': 'BOGEN FISKERI AS', 'postalCode': 5381}]",1979,22,1968,,,,,,,,
1999001720,UnderEleven,LM9094,CONSTANCE,A 0010F,9.8,3.21,"[{'city': 'DRØBAK', 'entityType': 'COMPANY', 'id': 969098407, 'name': 'BRATLIE FRED HARALD', 'postalCode': 1444}]",1979,127,1977,,,,,,,,
1999001743,ElevenToFifteen,LK3118,NESFLUD,F 0038V,14.95,,[],1997,311,1987,,,,,,,,
1999001775,UnderEleven,,MARIANN,F 0043VS,10.2,,[],1970,96,1941,,,,,,,,
1999001801,UnderEleven,,UTTERN,F 0043M,4.6,,[],1999,55,1997,,,,,,,,
1999001802,UnderEleven,,KARL,T 0058B,9.66,,[],1972,68,1937,,,,,,,,
1999001804,UnderEleven,LM5839,RUSKEN,T 0009N,8.0,2.6,"[{'city': 'ROTSUND', 'entityType': 'COMPANY', 'id': 917365849, 'name': 'SLOTTET FISKEBÅTREDERI AS', 'postalCode': 9153}]",1976,22,1976,,,,,,,,
1999001822,UnderEleven,LM8241,KINE MALEN,F 0045TN,8.75,,[],1979,51,1959,,,,,,,,
1999001841,UnderEleven,,FRK. BÆR,F 0033TN,6.6,,[],1977,22,1977,,,,,,,,
1999001867,UnderEleven,,EDMAR,F 0050P,4.4,,[],1981,20,1981,,,,,,,,
1999001895,ElevenToFifteen,LK6802,RISVIK,F 0053LB,14.98,6.32,"[{'city': 'KJØLLEFJORD', 'entityType': 'COMPANY', 'id': 880520482, 'name': 'ELLFISK AS', 'postalCode': 9790}]",1999,450,1999,,,,,,,,
1999001900,UnderEleven,LM6291,JANITA,F 0054BD,10.61,,[],1994,136,1977,,,,,,,,
1999001901,UnderEleven,LK3956,NIKOLAI,F 0054G,8.54,,[],1994,80,1968,,,,,,,,
1999001909,UnderEleven,LM3952,LILJEN,F 0055KD,8.92,,[],1982,110,1960,,,,,,,,
1999001910,UnderEleven,LF3555,NORDSTJERNEN,F 0055LB,7.3,,[],1980,30,1973,,,,,,,,
1999001839,UnderEleven,LK2769,VÅRBUEN,F 0247NK,10.62,3.93,"[{'city': 'HONNINGSVÅG', 'entityType': 'COMPANY', 'id': 920843220, 'name': 'FESK AS', 'postalCode': 9750}]",1986,152,1987,,,,,,,,
1999001918,UnderEleven,,KOS,F 0056NK,6.3,,[],1986,33,1986,,,,,,,,
1999001948,UnderEleven,,ISABELL,F 0059M,5.3,,[],1998,30,1985,,,,,,,,
1999001961,UnderEleven,,MARIT,F 0060NK,7.6,,[],1999,100,1999,,,,,,,,
1999001835,UnderEleven,LM4918,IDA SUSANNE,F 0027NK,9.51,3.32,"[{'city': 'HONNINGSVÅG', 'entityType': 'COMPANY', 'id': 988811580, 'name': 'RONNY LARSEN', 'postalCode': 9751}]",1974,58,1973,,,,,,,,
1999001997,UnderEleven,LM5064,NESSEGUTTEN,F 0064L,9.5,,[],1974,108,1974,,,,,,,,
1999002194,TwentyTwoToTwentyEight,LJLF,KORSNESFISK,F 0090BD,22.1,,[],1999,850,1999,,,,,,,,
1999002153,UnderEleven,,B.A.J.,F 0084H,5.32,,[],1990,25,1982,,,,,,,,
1999002049,UnderEleven,LM8316,BUNES,F 0070N,8.06,2.64,"[{'city': 'VARANGERBOTN', 'entityType': 'COMPANY', 'id': 919859199, 'name': 'MATHISEN FJORD OG KYSTFISKE', 'postalCode': 9840}]",1986,81,1981,,,,,,,,
1999002163,UnderEleven,,SOFIE,F 0085NK,8.16,,[],1984,42,1979,,,,,,,,
1999002189,UnderEleven,,SOUL,F 0089LB,7.2,,[],1980,18,1961,,,,,,,,
1999002199,UnderEleven,LM3256,TULIPAN,F 0090V,10.47,,[],1979,130,1962,,,,,,,,
1999002216,UnderEleven,,TORSTEINSON,F 0093NK,7.5,,[],1972,22,1971,,,,,,,,
1999002231,UnderEleven,LK2832,HELGESON,F 0095NK,10.59,,[],1987,86,1987,,,,,,,,
1999002270,UnderEleven,LM9387,HEIDI ANITA,F 0100N,9.44,,[],1982,75,1979,,,,,,,,
2010052169,UnderEleven,,STORØY,M 0007SM,5.5,,[],2005,45,1995,,,,,,,,
1999002275,UnderEleven,LM7795,NORDGRUNN,F 0101H,9.24,,[],1985,85,1968,,,,,,,,
1999002277,ElevenToFifteen,LM6330,WIGGO VIKING JR.,F 0100G,11.19,,[],1977,218,1977,,,,,,,,
1999002396,ElevenToFifteen,LK4327,HARRIET S,N 0052V,12.26,3.71,"[{'city': 'SVOLVÆR', 'entityType': 'COMPANY', 'id': 921426917, 'name': 'STENSVOLD FISK AS', 'postalCode': 8300}]",1992,245,1991,,,,,,,,
1999002282,FifteenToTwentyOne,JXHI,ARTHUR OLSEN,F 0102B,20.1,,[],1983,375,1959,,,,,,,,
1999002331,UnderEleven,,RAGNHILD,F 0110L,5.4,,[],1984,15,1984,,,,,,,,
1999002332,FifteenToTwentyOne,LM4546,SOLGRY,F 0110M,15.4,,[],1986,238,1973,,,,,,,,
1999002343,UnderEleven,,SJØLØVEN,F 0112M,5.3,,[],1992,55,1993,,,,,,,,
